client_id,client_yr_tenure,client_mo_tenure,client_age,gender,num_accts,balance,calls_6m,logins_6m,age_group
7816951,11,133,32,Female,2,68702.64,3,3,25-39
8040609,6,73,56,Unknown,2,34651.25,5,5,40-64
5670846,15,187,36,Male,3,141345.31,7,7,25-39
395114,9,118,50,Female,2,94121.6,7,7,40-64
479777,16,192,69,Male,4,776066.2300000001,7,7,65+
7940053,13,166,59,Female,2,21605.629999999997,3,3,40-64
2087862,10,125,36,Male,2,55720.509999999995,7,7,25-39
8516232,16,193,59,Male,2,474661.68,6,6,40-64
7040839,20,245,39,Male,2,68245.08,7,7,40-64
4917336,6,78,30,Unknown,3,50052.04,6,6,25-39
2120839,4,58,28,Unknown,2,25345.86,1,1,25-39
9628969,13,157,73,Female,2,128740.43,7,7,65+
1433241,11,142,64,Female,2,67002.13,3,3,40-64
9402489,27,332,64,Female,2,100739.79,7,7,40-64
2794352,31,375,24,Male,2,21375.14,7,7,25-39
8920153,18,216,55,Female,2,144268.88,1,1,40-64
2466292,8,101,20,Unknown,2,21422.519999999997,1,1,18-24
733557,9,110,71,Female,2,77009.66,6,6,65+
9532975,7,92,25,Unknown,2,46355.96,3,3,25-39
6552526,6,81,45,Unknown,3,88792.69,6,6,40-64
1945676,10,131,46,Male,2,109231.23,7,7,40-64
6278468,11,132,33,Female,2,65009.26999999999,3,3,25-39
6903330,16,201,55,Female,3,1215527.53,7,7,40-64
8738284,7,88,27,Unknown,2,64425.5,4,4,25-39
4188504,4,57,32,Unknown,2,28360.18,6,6,25-39
5978581,24,297,52,Female,2,84932.49,2,2,40-64
2917690,8,97,40,Unknown,2,207342.32,7,7,40-64
3211536,16,200,56,Male,2,32155.21,7,7,40-64
5540103,3,46,28,Unknown,2,18793.17,3,3,25-39
8756279,9,109,24,Male,2,15904.579999999998,3,3,25-39
9735644,23,280,65,Male,2,176978.02999999997,7,7,65+
8245621,20,250,48,Male,3,897667.88,7,7,40-64
2986567,19,230,55,Female,2,296955.85,7,7,40-64
3897448,19,228,55,Female,3,48045.65,7,7,40-64
5110471,16,192,48,Male,2,39376.27,1,1,40-64
9952196,4,58,37,Unknown,2,51276.46,1,1,25-39
8319007,10,127,58,Female,2,140388.34,2,2,40-64
5755593,8,106,24,Unknown,2,31776.629999999997,7,7,25-39
521610,11,142,37,Female,2,15816.8,1,1,25-39
6321178,9,118,27,Female,2,23759.08,1,1,25-39
1069562,19,230,54,Male,2,69740.54000000001,5,5,40-64
4124574,16,197,45,Male,2,2425572.13,6,6,40-64
7207143,4,49,56,Unknown,2,78663.48,5,5,40-64
4146391,13,162,64,Female,2,256167.73,7,7,40-64
4411838,16,193,37,Male,3,97779.6,5,5,25-39
2145345,11,133,38,Male,5,233628.27,4,4,25-39
4563517,22,274,61,Female,3,212923.86,6,6,40-64
426907,17,210,41,Male,2,113077.32,6,6,40-64
1408899,11,135,49,Female,2,359058.64999999997,6,6,40-64
3231849,15,180,47,Male,2,112102.01,7,7,40-64
9511355,19,238,63,Female,2,45884.74,4,4,40-64
1305921,4,57,18,Unknown,2,39886.32,2,2,18-24
457573,6,81,34,Unknown,2,15304.399999999998,1,1,25-39
1665342,9,110,22,Male,2,49406.05,1,1,18-24
7494127,5,67,53,Unknown,2,22001.229999999996,2,2,40-64
3052620,18,216,47,Male,2,137562.22999999998,1,1,40-64
1695132,15,186,48,Female,2,47836.869999999995,7,7,40-64
8688479,15,182,55,Female,2,320613.05,7,7,40-64
3929277,4,50,17,Unknown,2,32058.869999999995,2,2,
4637304,11,143,61,Female,2,91183.53,4,4,40-64
756819,12,154,27,Female,2,15086.179999999997,1,1,25-39
6392013,6,75,54,Unknown,2,13809.07,3,3,40-64
4901834,28,345,52,Male,2,80024.5,7,7,40-64
9622199,5,60,20,Unknown,2,18947.0,7,7,18-24
7069062,25,302,23,Female,2,14365.699999999995,3,3,18-24
2102234,24,294,52,Male,2,773116.7200000001,5,5,40-64
83614,23,277,68,Female,4,475336.56,6,6,65+
6499358,22,274,43,Female,3,172263.39,5,5,40-64
4055438,22,271,64,Male,2,25824.46,3,3,40-64
9208000,22,264,58,Male,2,53724.88,3,3,40-64
631462,20,245,53,Female,2,36927.7,4,4,40-64
1649684,20,241,58,Male,3,37244.78,5,5,40-64
2976431,9,118,49,Female,2,19955.05,2,2,40-64
5143507,5,66,55,Unknown,2,28444.42,7,7,40-64
7308616,11,132,59,Male,2,98362.25,6,6,40-64
1275463,8,96,59,Unknown,2,19732.67,3,3,40-64
7522103,7,94,46,Unknown,3,54911.189999999995,2,2,40-64
9720161,9,114,64,Female,2,53871.73,6,6,40-64
5062313,27,324,52,Male,2,319631.89999999997,3,3,40-64
2626753,7,94,63,Unknown,2,42296.619999999995,1,1,40-64
2225174,5,61,22,Unknown,2,19410.659999999996,3,3,18-24
9280031,15,187,67,Female,2,20814.019999999997,7,7,65+
3380115,14,179,64,Female,2,89357.61,3,3,40-64
8079773,4,57,45,Unknown,2,19834.859999999997,3,3,40-64
2442391,8,107,66,Female,2,94957.45,2,2,65+
6956410,7,91,31,Unknown,4,254561.42,5,5,25-39
1144047,9,118,79,Female,2,168671.18,3,3,65+
5189471,29,348,20,Male,2,22026.21,2,3,18-24
7010174,4,56,62,Unknown,2,290268.92,4,4,40-64
70127,7,88,27,Unknown,2,29932.18,5,5,25-39
8233920,22,264,49,Unknown,2,27584.879999999997,1,1,40-64
8687034,20,240,41,Male,2,161321.57,7,7,40-64
8947381,18,220,69,Female,3,37702.0,2,2,65+
5282171,14,171,41,Female,2,32376.56,5,5,40-64
1105489,6,72,22,Unknown,2,38955.009999999995,2,2,18-24
3213137,15,185,59,Female,2,75683.95999999999,1,1,40-64
8364334,16,194,30,Female,2,97877.16,7,7,25-39
8114664,8,99,62,Unknown,2,71417.25,5,5,40-64
2331701,9,110,29,Female,3,35209.619999999995,7,7,25-39
6848506,11,140,29,Unknown,3,81579.87,2,2,25-39
5983630,6,82,18,Unknown,3,33979.25,7,7,18-24
1572401,4,58,20,Female,2,26207.86,3,3,18-24
8796820,13,166,58,Male,2,60607.28,5,5,40-64
2283793,7,93,18,Unknown,2,22011.019999999997,1,1,18-24
1429993,5,71,24,Unknown,2,40873.28,3,3,25-39
4128849,13,160,70,Male,4,819646.77,7,7,65+
9506367,23,277,21,Female,3,76474.56,3,4,18-24
1878230,21,262,47,Female,4,73261.93,7,7,40-64
8173549,17,204,64,Male,4,202668.69,6,7,40-64
37616,10,122,43,Male,2,193397.67,3,3,40-64
648159,21,261,51,Male,2,162825.44,5,5,40-64
3669496,9,108,26,Male,2,37535.52,2,2,25-39
5534580,15,180,37,Female,2,61376.72,7,7,25-39
5187371,12,146,15,Female,2,56312.73999999999,2,2,
9486277,7,88,31,Unknown,2,24055.83,6,6,25-39
2284684,13,159,53,Male,2,170280.40000000002,3,3,40-64
3069682,5,70,40,Unknown,3,20718.539999999997,1,1,40-64
5067951,31,372,49,Female,2,220342.73,2,2,40-64
7743759,10,120,27,Male,2,74953.23,2,2,25-39
2444346,7,95,43,Unknown,2,20604.73,6,6,40-64
3831592,6,72,23,Unknown,2,26035.74,2,2,18-24
2163220,5,70,26,Unknown,2,23392.43,1,1,25-39
8811261,7,89,44,Unknown,2,86916.88,7,7,40-64
8941793,6,75,43,Male,2,13869.239999999998,6,6,40-64
6472049,13,157,36,Male,3,227452.48,2,2,25-39
7899583,24,293,52,Male,4,346767.92,4,4,40-64
9544242,20,241,46,Female,2,89092.97,4,4,40-64
8407163,20,240,54,Female,3,63006.31,3,3,40-64
7185148,18,226,44,Male,4,2974350.94,7,7,40-64
1098772,5,71,26,Unknown,2,47121.89,3,3,25-39
713641,11,143,51,Female,2,31944.369999999995,6,6,40-64
9429163,11,138,24,Unknown,2,27571.97,7,7,25-39
9521523,4,56,27,Unknown,2,16031.859999999995,1,1,25-39
7384844,5,64,16,Unknown,4,78989.43,7,7,
4719058,6,79,40,Unknown,2,204845.99,6,6,40-64
2169779,12,150,45,Female,2,80046.78,1,1,40-64
669846,16,198,61,Female,2,24202.96,3,4,40-64
1923543,10,120,25,Female,2,90565.81,6,6,25-39
5038038,21,263,53,Male,2,132510.72999999998,6,6,40-64
6731994,12,150,35,Male,4,647376.52,7,7,25-39
3614651,7,92,34,Unknown,2,38895.92999999999,2,2,25-39
7637640,12,147,71,Female,2,39690.75,1,1,65+
7528251,28,338,72,Male,3,35853.369999999995,4,4,65+
9235746,15,182,39,Female,2,33099.81,1,1,40-64
5759494,6,83,53,Unknown,2,1243012.48,4,5,40-64
2459161,6,73,52,Female,2,44666.08,3,3,40-64
5868481,24,293,16,Unknown,2,29145.53,1,1,
4200468,22,271,46,Female,2,42639.77,4,4,40-64
7254307,20,248,68,Male,2,18963.32,7,7,65+
4058378,19,232,74,Male,2,27362.97,2,2,65+
4045441,17,214,43,Female,2,105359.17,2,2,40-64
7363401,11,140,57,Female,2,14321.669999999998,1,1,40-64
6401974,12,151,22,Female,2,19381.589999999997,5,5,18-24
1539053,13,166,48,Female,2,33004.759999999995,4,4,40-64
9437287,11,138,25,Male,2,33566.21,7,7,25-39
2920570,16,192,59,Male,5,2753135.4699999997,6,6,40-64
3672720,6,76,19,Unknown,2,21227.55,4,4,18-24
2200153,6,80,55,Unknown,2,50746.53,7,7,40-64
8641021,6,79,32,Female,5,113302.34,7,7,25-39
9087703,11,143,34,Female,2,66770.44,7,7,25-39
9387693,5,60,60,Unknown,2,62300.17,3,3,40-64
896270,8,96,27,Unknown,3,79997.68,7,7,25-39
154921,6,78,58,Unknown,2,18383.89,7,7,40-64
4010800,6,78,20,Unknown,2,51622.02,6,6,18-24
3092827,6,82,20,Unknown,2,20792.93,3,3,18-24
5768968,5,69,19,Unknown,2,19329.06,3,3,18-24
3044451,11,140,24,Male,2,19686.92,7,7,25-39
4580253,12,154,28,Female,2,56938.259999999995,3,3,25-39
3794087,6,75,58,Male,2,641715.54,7,7,40-64
2425083,28,342,55,Male,3,1444036.92,7,7,40-64
6186345,20,243,51,Male,2,35408.63,7,7,40-64
3450416,6,76,25,Unknown,3,51838.22,7,7,25-39
2640467,5,66,61,Male,3,104332.38,7,7,40-64
1102004,23,278,38,Female,3,101378.46,7,7,25-39
995680,19,230,29,Female,3,296301.19,7,7,25-39
2438573,5,70,23,Male,2,28362.31,2,2,18-24
6786189,5,66,25,Unknown,2,16054.289999999995,2,2,25-39
4601039,27,332,56,Male,6,1528071.48,7,7,40-64
6358805,7,95,66,Unknown,2,173859.52000000002,7,7,65+
1218752,17,214,72,Female,2,41573.41,4,4,65+
6519361,27,329,59,Male,2,210692.92,1,1,40-64
5852271,27,333,22,Female,3,33462.91,1,1,18-24
2303640,26,318,71,Male,3,923322.73,7,7,65+
2681527,5,65,30,Unknown,3,115884.48,3,3,25-39
588844,10,128,69,Female,2,50755.53,1,1,65+
601774,7,95,54,Unknown,2,61139.16,4,4,40-64
2501764,6,80,26,Unknown,2,27430.64999999999,4,4,25-39
8464254,15,189,56,Female,2,79962.0,5,5,40-64
6530302,13,166,38,Male,2,144186.09999999998,3,3,25-39
5685269,6,79,38,Unknown,3,177016.74,6,6,25-39
7656424,9,114,75,Male,2,34855.71,6,6,65+
4319869,11,143,55,Male,2,63452.29000000001,5,5,40-64
3273998,11,138,46,Female,2,37557.5,3,3,40-64
7599650,10,121,34,Female,2,31011.33,3,3,25-39
8284662,13,165,37,Male,2,168536.51,7,7,25-39
8557865,9,111,30,Unknown,2,58406.98999999999,2,2,25-39
6146601,4,57,52,Unknown,2,20439.78,2,2,40-64
5129322,15,181,43,Female,4,200753.46,6,6,40-64
1517553,5,60,14,Unknown,2,18343.62,5,5,
7800196,5,62,22,Female,3,39578.34,3,3,18-24
4478140,5,64,53,Unknown,2,24092.75,7,7,40-64
9191327,15,181,41,Female,2,98312.33,6,6,40-64
9009043,9,112,51,Male,2,23305.36,1,1,40-64
2834637,5,64,27,Unknown,2,16442.48,1,1,25-39
1709674,22,270,43,Female,2,60016.76999999999,1,1,40-64
2661372,21,263,37,Male,3,104528.81,7,7,25-39
3838356,30,370,57,Male,2,28513.39,1,1,40-64
2630032,6,73,28,Unknown,3,50748.64,7,7,25-39
1565668,10,131,28,Female,2,94091.8,5,5,25-39
1473163,5,67,38,Unknown,2,13810.559999999998,7,7,25-39
8730269,14,172,61,Male,4,788374.25,7,7,40-64
4017767,10,123,21,Female,3,25795.979999999996,2,2,18-24
7875325,14,176,27,Male,2,19955.15,2,2,25-39
8830835,33,396,61,Female,3,175946.09000000003,5,5,40-64
2452986,15,188,64,Female,2,92967.38,3,3,40-64
3868360,6,82,27,Unknown,2,53392.79,7,7,25-39
2925981,27,324,69,Male,4,2389943.89,7,7,65+
4462601,34,408,62,Female,3,730766.5700000001,5,5,40-64
4642171,15,189,52,Male,2,94720.05,3,3,40-64
8848816,21,263,63,Female,3,134138.47,6,6,40-64
3970537,21,260,35,Male,2,14860.379999999996,6,6,25-39
8210116,21,256,25,Male,2,153092.24,1,1,25-39
2908180,21,253,19,Female,2,156364.33000000002,2,2,18-24
2040949,17,210,63,Female,3,2831888.21,7,7,40-64
5901101,15,180,40,Female,2,22119.769999999997,2,2,40-64
2462475,6,80,55,Unknown,2,1463605.2,7,7,40-64
6088587,26,313,22,Female,2,14092.059999999998,1,1,18-24
4738768,7,92,44,Unknown,2,31859.410000000003,3,3,40-64
9630159,14,178,24,Female,2,18791.109999999997,2,2,25-39
5550682,16,195,48,Male,2,32976.17999999999,6,6,40-64
8926459,12,155,42,Male,4,47264.84,7,7,40-64
6433208,7,95,55,Unknown,2,25872.549999999996,4,4,40-64
2106448,8,96,23,Unknown,2,51137.119999999995,1,1,18-24
5252075,10,125,21,Male,2,57437.17,4,4,18-24
1592081,9,119,36,Female,2,58850.95,1,1,25-39
7492467,4,59,30,Unknown,2,40307.67,3,3,25-39
5772868,25,305,20,Female,2,23172.129999999997,7,7,18-24
7479616,21,263,58,Male,2,492081.58,7,7,40-64
9258024,20,250,68,Female,2,54397.93,3,3,65+
7640965,20,248,17,Female,2,18197.949999999997,3,3,
671830,17,210,63,Female,2,109418.15,1,1,40-64
7966651,26,320,59,Male,4,898346.01,4,4,40-64
5432909,6,82,54,Unknown,2,967154.96,7,7,40-64
3216101,6,72,43,Unknown,2,48770.43,7,7,40-64
7848145,15,181,31,Female,3,86156.86,7,7,25-39
5396079,7,91,21,Female,2,38408.92999999999,4,4,18-24
9920364,3,47,34,Unknown,2,51699.63,1,2,25-39
4878079,14,178,72,Male,2,29834.229999999996,2,2,65+
2909700,27,335,79,Female,3,107180.58,6,6,65+
6265765,7,94,28,Unknown,3,56718.92999999999,6,6,25-39
3313658,15,182,48,Male,2,108520.4,3,3,40-64
8144296,14,174,47,Male,3,201401.33,4,4,40-64
6210800,7,94,30,Unknown,2,14814.449999999995,4,4,25-39
286930,12,155,48,Male,2,56146.47,2,2,40-64
4921313,16,192,54,Male,2,25470.68,3,3,40-64
4006570,9,109,52,Male,2,15292.129999999996,4,4,40-64
183742,14,179,66,Female,2,22842.58,3,3,65+
6982806,5,62,33,Unknown,3,50037.36,2,2,25-39
8372961,4,58,22,Female,2,20417.98,3,4,18-24
9491575,15,187,23,Male,3,44628.78,7,7,18-24
7135989,6,74,47,Female,2,38264.25,1,1,40-64
2716390,4,50,17,Unknown,2,50124.259999999995,2,2,
5825875,14,178,40,Female,2,16521.69,5,5,40-64
4642648,20,248,32,Male,3,53490.96,7,7,25-39
9368584,20,241,71,Male,2,101277.55,7,7,65+
6653233,19,233,65,Male,3,151754.12,6,6,65+
5011030,9,115,29,Female,2,34095.08,1,1,25-39
3179772,5,63,49,Unknown,2,20752.96,4,4,40-64
1927262,10,122,36,Female,2,17532.26,1,1,25-39
4589943,4,59,24,Unknown,3,27405.43,7,7,25-39
1601184,5,71,21,Unknown,2,15185.269999999997,1,1,18-24
6135538,14,173,62,Male,2,181406.63,3,3,40-64
6098707,6,72,22,Unknown,2,18495.71,1,1,18-24
6117301,4,59,36,Unknown,2,40999.42999999999,6,6,25-39
6890303,4,58,28,Unknown,2,21337.57,2,2,25-39
4738324,6,78,57,Unknown,2,117739.37,6,7,40-64
4006677,4,58,24,Unknown,2,40452.71,7,7,25-39
4517445,12,154,37,Female,2,18195.47,1,1,25-39
6422856,16,194,64,Male,2,362205.08,6,6,40-64
1818032,6,73,36,Unknown,2,39020.75,3,3,25-39
3552357,29,358,77,Male,3,2036660.09,6,6,65+
2340306,11,134,52,Female,2,54654.24,1,1,40-64
980918,5,65,19,Male,2,42453.94,1,1,18-24
1858062,13,166,48,Male,2,59292.7,3,3,40-64
4621306,19,238,44,Female,3,68666.44,7,7,40-64
7029605,17,209,60,Male,2,36008.49,5,5,40-64
6832874,12,154,62,Female,2,25855.409999999996,2,2,40-64
202639,3,46,20,Unknown,2,18851.51,2,2,18-24
8350388,15,189,31,Male,2,17456.57,5,5,25-39
4789034,6,82,59,Unknown,3,441985.36,7,7,40-64
8955107,4,58,53,Unknown,2,19293.44,1,1,40-64
6486664,6,73,51,Unknown,2,22783.86,1,1,40-64
5283309,6,82,25,Unknown,2,133358.62,4,4,25-39
235958,7,92,72,Unknown,2,22692.07,3,3,65+
456067,13,157,58,Male,2,237401.69,1,1,40-64
1739750,10,126,32,Male,2,25183.89,7,7,25-39
5486003,13,162,63,Female,2,30718.67,7,7,40-64
3314933,6,83,32,Unknown,2,42784.64,7,7,25-39
8594214,8,104,25,Male,2,64063.97,7,7,25-39
3841379,11,136,37,Female,2,141510.8,2,2,25-39
1466673,7,90,28,Unknown,4,72085.07,4,4,25-39
1994065,24,295,47,Female,3,142354.71,7,7,40-64
2773513,23,285,63,Female,3,737707.2200000001,7,7,40-64
3678780,23,285,59,Female,2,63912.73999999999,7,7,40-64
1647142,21,258,53,Male,3,311437.83999999997,7,7,40-64
2763110,18,218,40,Male,3,2750764.87,7,7,40-64
303008,5,70,57,Unknown,2,38240.78,6,6,40-64
9064567,13,167,45,Female,2,116052.99,2,2,40-64
8456405,6,81,26,Unknown,2,15993.579999999998,3,3,25-39
6720615,19,240,48,Female,2,168561.28999999998,7,7,40-64
181951,14,177,54,Female,2,57744.509999999995,7,7,40-64
4624457,14,170,57,Unknown,2,41047.0,3,3,40-64
4593200,15,189,39,Male,2,16885.789999999997,2,2,40-64
9224602,14,175,30,Female,2,153564.74,7,7,25-39
8371162,4,58,28,Unknown,2,28347.949999999997,4,4,25-39
1650631,4,58,47,Unknown,2,49141.759999999995,5,5,40-64
1519777,6,77,20,Unknown,2,17522.129999999997,1,1,18-24
2897080,7,86,47,Unknown,3,48741.46,3,3,40-64
8143010,6,83,26,Unknown,3,43196.36,4,4,25-39
1091767,5,69,71,Unknown,2,102252.05,7,7,65+
5278334,8,107,49,Unknown,2,22936.31,1,1,40-64
9496987,5,71,47,Unknown,2,14825.16,2,2,40-64
1339311,5,61,57,Unknown,3,64084.26999999999,3,3,40-64
1985153,21,259,27,Male,2,186808.77999999997,1,1,25-39
1179818,5,60,53,Female,2,138348.64,6,6,40-64
2748786,15,182,40,Male,2,70985.62,5,5,40-64
7800771,5,66,27,Unknown,3,38644.7,5,5,25-39
2188629,8,103,60,Female,3,54787.0,6,6,40-64
3118440,10,120,53,Male,2,152648.09000000003,7,7,40-64
9911964,11,138,28,Male,2,36294.39,1,1,25-39
6853395,14,179,42,Female,2,39983.42,1,1,40-64
1267430,8,106,34,Female,2,32487.269999999997,1,1,25-39
5656344,9,113,62,Male,2,24875.83,2,3,40-64
9450017,5,60,19,Unknown,2,37168.92,3,3,18-24
4564427,8,96,34,Unknown,2,262397.15,2,2,25-39
3295126,7,88,69,Unknown,2,52726.28,4,4,65+
5520175,22,271,63,Male,2,566363.14,6,6,40-64
7028575,21,262,43,Unknown,3,231220.45,6,6,40-64
8449906,21,261,23,Male,2,39892.08,1,1,18-24
3768802,21,260,53,Male,2,139212.69,4,4,40-64
4744755,21,255,47,Male,2,152315.52000000002,7,7,40-64
1272513,21,252,52,Female,2,120182.34,1,1,40-64
4575056,7,84,28,Unknown,2,33251.5,3,3,25-39
591302,24,288,55,Female,2,178140.95,3,3,40-64
7512498,28,347,22,Male,2,58389.92,5,5,18-24
7966792,6,77,40,Unknown,2,41833.899999999994,7,7,40-64
6758524,5,60,55,Unknown,2,33734.7,2,2,40-64
7406632,5,68,18,Unknown,2,61646.28,7,7,18-24
2646033,7,95,23,Unknown,2,61070.76999999999,1,1,18-24
9888071,14,177,72,Male,2,27501.83,5,5,65+
1343143,6,83,29,Unknown,2,102541.28,4,4,25-39
1980265,16,193,69,Male,2,644481.36,3,3,65+
6641621,15,191,32,Female,3,353294.35,7,7,25-39
2031257,10,130,30,Male,5,313228.66,7,7,25-39
6963846,6,75,17,Unknown,2,41694.8,2,2,
2124594,14,170,59,Female,2,15801.48,5,5,40-64
2689213,5,70,35,Unknown,2,22431.85,1,1,25-39
1919193,6,82,37,Unknown,2,44209.44,1,1,25-39
1283809,6,72,32,Unknown,2,30244.089999999997,2,2,25-39
7883810,14,175,37,Male,2,50227.6,1,1,25-39
2793262,15,191,43,Male,2,197282.44,2,2,40-64
6042322,13,157,35,Female,2,46413.77,3,3,25-39
3699431,9,108,54,Unknown,2,69537.48999999999,7,7,40-64
5644850,15,190,50,Female,2,31316.979999999996,1,1,40-64
3321086,23,276,51,Male,2,23718.81,1,1,40-64
3805924,21,261,62,Male,3,58472.73,7,7,40-64
2157503,21,253,65,Female,3,127173.08000000002,4,4,65+
6016368,19,230,46,Male,2,50193.619999999995,7,7,40-64
2010544,18,226,49,Male,3,65231.899999999994,1,1,40-64
6676987,17,215,47,Male,3,168815.94,7,7,40-64
6609551,7,90,37,Unknown,2,46232.2,6,6,25-39
3933955,5,60,62,Unknown,2,239624.85,2,2,40-64
7903265,4,59,36,Unknown,2,37743.53999999999,4,4,25-39
1136358,9,110,36,Male,2,24549.869999999995,2,2,25-39
5706598,11,141,55,Female,2,22778.509999999995,4,4,40-64
9654022,5,65,63,Female,2,207026.77999999997,7,7,40-64
6687163,7,86,52,Unknown,3,48801.3,7,7,40-64
3271049,5,64,30,Male,2,42454.21,2,2,25-39
1000145,5,66,39,Unknown,3,161488.56,2,2,40-64
607606,4,59,24,Unknown,2,22662.81,6,6,25-39
2893016,10,126,66,Male,2,256628.84000000003,6,6,65+
2651881,15,190,68,Male,2,245327.18,5,5,65+
6407968,6,74,41,Unknown,2,17958.989999999998,5,5,40-64
5213045,5,66,56,Male,2,32299.89999999999,6,6,40-64
7640832,4,57,41,Unknown,2,124134.41999999998,3,3,40-64
5032899,18,223,43,Male,2,118484.35,5,5,40-64
8255466,10,130,28,Unknown,2,59664.34,2,2,25-39
9084542,7,95,23,Unknown,2,31377.31,1,1,18-24
8742212,10,123,57,Female,2,271328.33,3,3,40-64
1419974,24,293,20,Female,2,60874.75,7,7,18-24
8653836,21,263,46,Male,3,96651.85,7,7,40-64
9356502,20,250,58,Female,4,195118.48,5,5,40-64
8766929,5,70,52,Unknown,2,30509.629999999997,2,2,40-64
5349327,7,93,34,Unknown,2,28436.6,1,1,25-39
4299007,7,87,49,Unknown,2,43486.88,5,5,40-64
3130307,7,84,47,Unknown,4,96406.66,3,3,40-64
3699967,5,70,31,Unknown,3,72853.20999999999,4,4,25-39
6316889,15,182,52,Female,2,82397.94,1,1,40-64
8179323,8,106,70,Female,2,52146.14,6,6,65+
4131094,6,74,27,Unknown,2,28160.009999999995,2,2,25-39
9684891,8,103,27,Female,2,45921.96,2,2,25-39
3352776,6,76,39,Unknown,2,32165.69,1,1,40-64
3635683,8,107,61,Female,2,44124.42,1,1,40-64
4625248,12,154,21,Female,2,32424.14999999999,2,2,18-24
7102848,27,324,20,Male,2,17192.89,2,2,18-24
2091707,10,130,59,Male,2,81674.49,3,3,40-64
487005,32,390,64,Female,3,714456.0900000001,7,7,40-64
9373617,16,203,34,Male,2,102199.56,4,4,25-39
1941912,15,187,41,Male,2,47163.04,5,5,40-64
3913430,22,264,49,Female,3,314837.62,6,6,40-64
4651662,21,254,40,Female,2,137960.15,1,1,40-64
1160568,19,238,50,Female,2,28854.119999999995,1,1,40-64
9032702,17,204,72,Male,2,430020.25,3,3,65+
4181643,5,70,22,Unknown,2,15163.73,3,3,18-24
6567451,15,180,47,Male,2,28801.269999999997,1,1,40-64
8165426,34,419,62,Female,3,31123.229999999996,1,1,40-64
1530645,11,142,54,Female,2,86784.16,2,2,40-64
4998573,11,134,35,Male,2,91439.88,4,4,25-39
9202022,8,96,55,Unknown,2,30391.089999999997,3,3,40-64
1192227,32,387,63,Male,3,282878.3,7,7,40-64
9121735,15,181,42,Male,2,84897.67,4,4,40-64
7230327,9,119,42,Female,2,48481.71,4,4,40-64
1999829,27,326,69,Female,3,545277.4800000001,6,6,65+
3697864,6,79,27,Unknown,2,44177.57,7,7,25-39
9899336,12,145,58,Male,3,44832.03,7,7,40-64
1991405,10,121,46,Female,7,864812.3500000001,7,7,40-64
1061010,14,174,34,Male,2,17660.359999999997,2,2,25-39
9139856,11,132,71,Male,2,99607.64,3,3,65+
8233594,17,207,51,Male,2,29102.659999999996,7,7,40-64
8690939,6,78,22,Unknown,4,173399.33000000002,7,7,18-24
8582312,12,153,26,Female,2,100951.72,7,7,25-39
5577495,15,189,58,Female,2,28312.04,4,4,40-64
3151501,15,182,71,Female,2,40588.84,5,5,65+
7846638,7,84,21,Unknown,2,53780.86,3,3,18-24
2211077,12,155,23,Male,2,29409.699999999997,7,7,18-24
6607104,15,191,44,Female,2,16698.42,6,6,40-64
1877568,19,234,54,Male,3,14212.66,2,2,40-64
5721770,23,286,48,Female,3,219598.25,7,7,40-64
6252965,19,235,50,Unknown,2,25637.08,6,6,40-64
4642375,19,230,50,Male,3,138671.84999999998,7,7,40-64
8425577,18,222,50,Female,3,402923.93,7,7,40-64
9592725,4,56,23,Unknown,2,28131.659999999996,3,3,18-24
1684984,9,111,30,Female,2,66211.33,2,2,25-39
908459,8,97,34,Unknown,2,45535.35,3,3,25-39
6363636,8,99,21,Unknown,2,19686.339999999997,1,1,18-24
4683801,11,142,31,Male,3,121244.65,6,6,25-39
9141676,9,118,47,Male,2,127895.91999999998,1,1,40-64
6989661,23,277,33,Female,3,364580.51,6,6,25-39
3468021,13,160,17,Female,2,23467.21,3,3,
5596806,11,137,59,Male,3,47521.99,3,3,40-64
1056117,6,75,21,Unknown,3,51581.56,3,3,18-24
7627571,30,370,72,Female,2,197249.69,7,7,65+
742792,23,277,49,Male,2,54550.96,3,3,40-64
9848065,12,146,36,Male,2,81483.12,3,3,25-39
2633307,10,126,29,Male,3,63456.16,7,7,25-39
2194198,15,189,69,Female,2,36271.649999999994,2,4,65+
7675577,5,67,24,Unknown,2,132409.47,6,6,25-39
7746925,10,120,84,Male,2,213392.43,6,6,65+
9679876,5,70,21,Unknown,2,37792.03,7,7,18-24
6051870,15,189,59,Male,2,402276.22,7,7,40-64
5818608,7,87,62,Unknown,2,116306.75,5,5,40-64
7634992,16,198,50,Female,2,246084.5,4,5,40-64
8949246,6,74,26,Unknown,2,50092.89,7,7,25-39
3096491,13,166,49,Male,3,70925.67,2,2,40-64
8163202,20,251,55,Female,2,140551.84,1,1,40-64
3809950,17,215,42,Male,2,66091.34,1,1,40-64
1789230,17,210,62,Female,2,109644.95,7,7,40-64
9641413,5,60,49,Unknown,2,40120.86,3,3,40-64
5612759,6,72,28,Male,2,39201.75,6,6,25-39
7118159,7,87,57,Unknown,2,36061.1,5,5,40-64
7434170,8,107,25,Male,2,75050.18,3,3,25-39
6735600,6,82,31,Unknown,3,125530.28,6,6,25-39
5981302,21,253,55,Male,2,129880.28,7,7,40-64
2319882,4,50,61,Unknown,2,232975.17,7,7,40-64
8915730,11,138,28,Female,3,79208.78,7,7,25-39
725093,36,439,58,Male,2,742385.54,7,7,40-64
